cod_prod,nom_prod,concent,nom_form_farm,presentac,fraccion,num_reg_san,nom_titular,nom_fabricante,nom_ifa,nom_rubro,situacion
38590.0,HUMULIN 70/30,100 UI/ mL,Suspensión Inyectable,Caja Cartucho x 3 mL,5.0,BE00370,ELI LILLY INTERAMERICA INC. SUCURSAL PERUANA,ELI LILLY AND COMPANY,INSULINA HUMANA + INSULINA ISOFANA HUMANA,PRODUCTO DE ORIGEN BIOLOGICO,ACT
5805.0,HUMULIN 70/30,100 UI/ mL,Suspensión Inyectable,Cartucho X 3 mL,2.0,BE00370,ELI LILLY INTERAMERICA INC. SUCURSAL PERUANA,ELI LILLY AND COMPANY,INSULINA HUMANA RECOMBINANTE + INSULINA ISOFANA HUMANA (ADN RECOMBINANTE),PRODUCTO DE ORIGEN BIOLOGICO,ACT
5806.0,HUMULIN 70/30,100 UI/ mL,Suspensión Inyectable,Caja Jeringa Prellenada X 3 mL,5.0,BE00370,ELI LILLY INTERAMERICA INC. SUCURSAL PERUANA,ELI LILLY AND COMPANY,INSULINA HUMANA RECOMBINANTE + INSULINA ISOFANA HUMANA (ADN RECOMBINANTE),PRODUCTO DE ORIGEN BIOLOGICO,ACT
5809.0,HUMULIN N,100 UI/ mL,Suspensión Inyectable,Cartucho X 3 mL,2.0,BE00272,ELI LILLY INTERAMERICA INC. SUCURSAL PERUANA,ELI LILLY AND COMPANY,INSULINA ZINC ISOFANA HUMANA,PRODUCTO DE ORIGEN BIOLOGICO,ACT
5810.0,HUMULIN N,100 UI/ mL,Suspensión Inyectable,Cartucho X 3 mL,5.0,BE00272,ELI LILLY INTERAMERICA INC. SUCURSAL PERUANA,ELI LILLY AND COMPANY,INSULINA ZINC ISOFANA HUMANA,PRODUCTO DE ORIGEN BIOLOGICO,ACT
47354.0,HUMULIN N,100 UI/ mL,Suspensión Inyectable,Caja Vial x 10 mL,1.0,BE00994,ELI LILLY INTERAMERICA INC. SUCURSAL PERUANA,LILLY DEL CARIBE INC.,INSULINA ISOFANA HUMANA (ADN RECOMBINANTE),PRODUCTO DE ORIGEN BIOLOGICO,ACT
56966.0,HUMULIN N,100 UI/ mL,Suspensión Inyectable,Caja Vial x 10 mL,1.0,BE00994,TECNOFARMA S.A.,ELI LILLY AND COMPANY,INSULINA ISOFANA HUMANA (ADN RECOMBINANTE),PRODUCTO DE ORIGEN BIOLOGICO,ACT
5812.0,HUMULIN R,100 UI/ mL,Solución Inyectable,Caja Jeringa Prellenada X 3 mL,2.0,BE00270,ELI LILLY INTERAMERICA INC. SUCURSAL PERUANA,ELI LILLY AND COMPANY,INSULINA HUMANA,PRODUCTO DE ORIGEN BIOLOGICO,ACT
5813.0,HUMULIN R,100 UI/ mL,Solución Inyectable,Caja Jeringa Prellenada X 3 mL,5.0,BE00270,ELI LILLY INTERAMERICA INC. SUCURSAL PERUANA,ELI LILLY AND COMPANY,INSULINA HUMANA,PRODUCTO DE ORIGEN BIOLOGICO,ACT
47353.0,HUMULIN® 70/30,100 UI/ mL,Suspensión Inyectable,Caja Vial x 10 mL,1.0,BE01006,ELI LILLY INTERAMERICA INC. SUCURSAL PERUANA,LILLY DEL CARIBE INC.,INSULINA HUMANA,PRODUCTO DE ORIGEN BIOLOGICO,ACT
56964.0,HUMULIN® 70/30,100 UI/ mL,Suspensión Inyectable,Caja Vial x 10 mL,1.0,BE01006,TECNOFARMA S.A.,ELI LILLY AND COMPANY,INSULINA HUMANA,PRODUCTO DE ORIGEN BIOLOGICO,ACT
56989.0,HUMULIN® 70/30,100 UI/ mL,Suspensión Inyectable,Caja Cartucho x 3 mL,2.0,BE00370,TECNOFARMA S.A.,LILLY FRANCE,INSULINA HUMANA RECOMBINANTE + INSULINA ISOFANA HUMANA (ADN RECOMBINANTE),PRODUCTO DE ORIGEN BIOLOGICO,ACT
56990.0,HUMULIN® 70/30,100 UI/ mL,Suspensión Inyectable,Caja Cartucho x 3 mL,5.0,BE00370,TECNOFARMA S.A.,LILLY FRANCE,INSULINA HUMANA RECOMBINANTE + INSULINA ISOFANA HUMANA (ADN RECOMBINANTE),PRODUCTO DE ORIGEN BIOLOGICO,ACT
56967.0,HUMULIN® N,100 UI/ mL,Suspensión Inyectable,Caja Cartucho x 3 mL,2.0,BE00272,TECNOFARMA S.A.,LILLY FRANCE,INSULINA ISOFANA HUMANA,PRODUCTO DE ORIGEN BIOLOGICO,ACT
56968.0,HUMULIN® N,100 UI/ mL,Suspensión Inyectable,Caja Cartucho x 3 mL,5.0,BE00272,TECNOFARMA S.A.,LILLY FRANCE,INSULINA ISOFANA HUMANA,PRODUCTO DE ORIGEN BIOLOGICO,ACT
56969.0,HUMULIN® R,100 UI/ mL,Solución Inyectable,Caja Vial x 10 mL,1.0,BE00980,TECNOFARMA S.A.,ELI LILLY AND COMPANY,INSULINA HUMANA,PRODUCTO DE ORIGEN BIOLOGICO,ACT
56987.0,HUMULIN® R,100 UI/ mL,Solución Inyectable,Caja Cartucho x 3 mL,2.0,BE00270,TECNOFARMA S.A.,LILLY FRANCE,INSULINA HUMANA,PRODUCTO DE ORIGEN BIOLOGICO,ACT
56988.0,HUMULIN® R,100 UI/ mL,Solución Inyectable,Caja Cartucho x 3 mL,5.0,BE00270,TECNOFARMA S.A.,LILLY FRANCE,INSULINA HUMANA,PRODUCTO DE ORIGEN BIOLOGICO,ACT
47355.0,HUMULIN® R,100 UI/ mL,Solución Inyectable,Caja Vial x 10 mL,1.0,BE00980,ELI LILLY INTERAMERICA INC. SUCURSAL PERUANA,LILLY DEL CARIBE INC.,INSULINA HUMANA,PRODUCTO DE ORIGEN BIOLOGICO,ACT
56102.0,HUNIBIR,250 mg,Polvo para Solución Inyectable,Caja Vial,1.0,EE11577,PHARMACEUTICAL DISTOLOZA S.A.,KWALITY PHARMACEUTICALS PVT. LTD,ACICLOVIR SODICO,ESPECIALIDAD FARMACEUTICA,ACT
57470.0,HUTOX INJ.,100 Unidades,Polvo para Solución Inyectable,Caja Vial x 5 mL,1.0,BE01349,CONTICORP S.A.C.,"HUONS BIOPHARMA CO.,LTD.",TOXINA BOTULINICA TIPO A,PRODUCTO DE ORIGEN BIOLOGICO,ACT
47506.0,HYALGAN,20 mg/ 2 mL,Solución Inyectable,Caja Jeringa Prellenada x 2 mL,1.0,BE01084,PERULAB S.A.,FIDIA FARMACEUTICI S.P.A.,HIALURONATO SODICO,PRODUCTO DE ORIGEN BIOLOGICO,ACT
43315.0,HYALO COMFORT,0.4 %,Solución Oftálmica,Caja Frasco Gotero x 10 mL,1.0,EN02737,VITALINE SOCIEDAD ANONIMA CERRADA,VITALINE S.A.C.,HIALURONATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
57336.0,HYALO COMFORT,0.4 %,Solución Oftálmica,Caja Frasco Gotero x 15 mL,1.0,EN02737,VITALINE SOCIEDAD ANONIMA CERRADA,VITALINE S.A.C.,HIALURONATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
53054.0,HYDRODEK,100 mg,Polvo para Solución Inyectable,Caja Vial,50.0,EE09410,JPS DISTRIBUCIONES E.I.R.L,CIRON DRUGS & PHARMACEUTICALS PVT. LTD.,HIDROCORTISONA SUCCINATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
53638.0,HYNDRIAX 20,20 mg,Cápsula Blanda,Caja Envase Blíster Cápsula Blanda,30.0,EE07316,MEGA LABS LATAM S.A.,GERMED FARMACEUTICA LTDA.,ISOTRETINOINA,ESPECIALIDAD FARMACEUTICA,ACT
44599.0,HYNOFLEX,15 mg,Tableta,Caja Envase Blíster Tabletas,100.0,EN05071,HYNOSCHA MEDIC S.A.C.,LABORATORIOS NATURALES Y GENERICOS S.A.C. - NATURGEN,MELOXICAM,ESPECIALIDAD FARMACEUTICA,ACT
59751.0,HYOSPAN,10 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,100.0,EE10747,YEMPAC PHARMACEUTICA SOCIEDAD ANONIMA CERRADA-YEMPAC PHARMA S.A.C.,CORAL LABORATORIES LIMITED,HIOSCINA N-BUTILBROMURO,ESPECIALIDAD FARMACEUTICA,ACT
48144.0,HYPROSOL,3 mg/ mL,Solución Oftálmica,Caja Frasco Gotero x 10 mL,1.0,EE05695,GRUPO EMPRESARIAL MENDOZA FARMACEUTICAS S.A.C.- GEMEFAR S.A.C.,BEXIMCO PHARMACEUTICALS LTD,HIPROMELOSA,ESPECIALIDAD FARMACEUTICA,ACT
61071.0,HYRIMOZ,40 mg/ 0.8 mL,Solución Inyectable,Caja Jeringa Prellenada x 0.8 mL,1.0,BE01296,H REPS S.A.C.,NOVARTIS PHARMACEUTICAL MANUFACTURING GMBH -  AUSTRIA,ADALIMUMAB,PRODUCTO DE ORIGEN BIOLOGICO,ACT
61072.0,HYRIMOZ,40 mg/ 0.8 mL,Solución Inyectable,Caja Jeringa Prellenada x 0.8 mL,3.0,BE01296,H REPS S.A.C.,NOVARTIS PHARMACEUTICAL MANUFACTURING GMBH -  AUSTRIA,ADALIMUMAB,PRODUCTO DE ORIGEN BIOLOGICO,ACT
61073.0,HYRIMOZ,40 mg/ 0.8 mL,Solución Inyectable,Caja Jeringa Prellenada x 0.8 mL,4.0,BE01296,H REPS S.A.C.,NOVARTIS PHARMACEUTICAL MANUFACTURING GMBH -  AUSTRIA,ADALIMUMAB,PRODUCTO DE ORIGEN BIOLOGICO,ACT
61074.0,HYRIMOZ,40 mg/ 0.8 mL,Solución Inyectable,Caja Jeringa Prellenada x 0.8 mL,6.0,BE01296,H REPS S.A.C.,NOVARTIS PHARMACEUTICAL MANUFACTURING GMBH -  AUSTRIA,ADALIMUMAB,PRODUCTO DE ORIGEN BIOLOGICO,ACT
60774.0,HYRIMOZ,40 mg/ 0.8 mL,Solución Inyectable,Caja Jeringa Prellenada x 0.8 mL,2.0,BE01296,H REPS S.A.C.,NOVARTIS PHARMACEUTICAL MANUFACTURING GMBH -  AUSTRIA,ADALIMUMAB,PRODUCTO DE ORIGEN BIOLOGICO,ACT
60625.0,HYZAAR,50 mg + 12.5 mg,Comprimido Recubierto,Caja Envase Blíster Comprimido Recubierto,30.0,EE08538,ORGANON BIOSCIENCES PERU S.R.L.,ORGANON FARMACEUTICA LTDA.,HIDROCLOROTIAZIDA + LOSARTAN POTASICO,ESPECIALIDAD FARMACEUTICA,ACT
54093.0,HYZAAR,50 mg + 12.5 mg,Comprimido Recubierto,Caja Envase Blíster Comprimido Recubierto,30.0,EE08538,ORGANON BIOSCIENCES PERU S.R.L.,MERCK SHARP & DOHME LLC - EEUU,HIDROCLOROTIAZIDA + LOSARTAN POTASICO,ESPECIALIDAD FARMACEUTICA,ACT
50932.0,HYZAAR,50 mg + 12.5 mg,Comprimido Recubierto,Caja Envase Blíster Comprimido Recubierto,30.0,EE08538,MERCK SHARP & DOHME PERU S.R.L.,MERCK SHARP & DOHME LLC - EEUU,HIDROCLOROTIAZIDA + LOSARTAN POTASICO,ESPECIALIDAD FARMACEUTICA,ACT
33543.0,HYZAAR,50 mg + 12.5 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos,30.0,E23152,MERCK SHARP & DOHME PERU S.R.L.,MERCK SHARP & DOHME LLC - EEUU,HIDROCLOROTIAZIDA + LOSARTAN POTASICO,MEDICAMENTO DE MARCA,ACT
33544.0,HYZAAR FORTE,100 mg + 25 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos,30.0,E23169,MERCK SHARP & DOHME PERU S.R.L.,MERCK SHARP & DOHME LLC - EEUU,HIDROCLOROTIAZIDA + LOSARTAN POTASICO,MEDICAMENTO DE MARCA,ACT
50933.0,HYZAAR FORTE,100 mg + 25 mg,Comprimido Recubierto,Caja Envase Blíster Comprimido Recubierto,30.0,EE08539,MERCK SHARP & DOHME PERU S.R.L.,MERCK SHARP & DOHME LLC - EEUU,HIDROCLOROTIAZIDA + LOSARTAN POTASICO,ESPECIALIDAD FARMACEUTICA,ACT
54095.0,HYZAAR FORTE,100 mg + 25 mg,Comprimido Recubierto,Caja Envase Blíster Comprimido,30.0,EE08539,ORGANON BIOSCIENCES PERU S.R.L.,ORGANON PHARMA (UK) LIMITED,HIDROCLOROTIAZIDA + LOSARTAN POTASICO,ESPECIALIDAD FARMACEUTICA,ACT
38804.0,I PATRIMUL COMPUESTO,20 mcg + 100 mcg/ dosis,Aerosol para Inhalación,Caja Envase Aerosol x 200 Dosis,1.0,EE01802,LABORATORIOS ROEMMERS S.A.,LABORATORIOS HAYMANN S.A.,BROMURO DE IPRATROPIO + SALBUTAMOL SULFATO,ESPECIALIDAD FARMACEUTICA,ACT
34361.0,I.V. GLOBULIN SN,50 mg/ mL,Solución para Perfusión,Caja Ampolla x 1 mL,1.0,BE00880,LABORATORIOS AC FARMA S.A.,GREEN CROSS CORPORATION,INMUNOGLOBULINA HUMANA NORMAL,PRODUCTO DE ORIGEN BIOLOGICO,ACT
45417.0,I.V. GLOBULIN SN,50 mg/ mL,Solución para Perfusión,Caja Vial 100 mL,1.0,BE00880,LABORATORIOS AC FARMA S.A.,GREEN CROSS CORPORATION,INMUNOGLOBULINA HUMANA NORMAL,PRODUCTO DE ORIGEN BIOLOGICO,ACT
50465.0,IBALIV,400 mg,Cápsula Blanda,Caja Envase Blister Cápsula Blanda,60.0,EN07611,LABORATORIOS PORTUGAL S.R.L.,LABORATORIOS PORTUGAL S.R.L.,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
40261.0,IBANCHECK,75 mg,Cápsula,Caja Envase Blister Cápsulas,30.0,EE02619,BONAPHARM S.A.C.,THE MADRAS PHARMACEUTICALS,PREGABALINA,ESPECIALIDAD FARMACEUTICA,ACT
40262.0,IBANCHECK,150 mg,Cápsula,Caja Envase Blister Cápsulas,30.0,EE02632,BONAPHARM S.A.C.,THE MADRAS PHARMACEUTICALS,PREGABALINA,ESPECIALIDAD FARMACEUTICA,ACT
52575.0,IBANDRA 150,150 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,1.0,EE07857,DUBONP S.A.,COLOMPACK S.A.,ACIDO IBANDRONICO,ESPECIALIDAD FARMACEUTICA,ACT
52436.0,IBANDRIN,150 mg,Tableta,Caja Envase Folio Tableta,1.0,EN00363,CORPORACION BIOTEC S.A.C.,LABORATORIOS PORTUGAL S.R.L.,IBANDRONATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
53154.0,IBANDRIP,150 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,1.0,EE10207,DROGUERIA LIPHARMA S.A.C.,SAGA LABORATORIES,IBANDRONATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
57634.0,IBANDRONIL,3 mg/ 3 mL,Solución Inyectable,Caja Jeringa Precargada x 3 mL,1.0,EE10757,AGRIPINO SARMIENTO CCOSCCO,"DONGKWANG PHARM. CO., LTD.",ACIDO IBANDRONICO,ESPECIALIDAD FARMACEUTICA,ACT
51781.0,IBANDROPOROSIS®,150 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,1.0,EE07348,SHERFARMA S.A.C.,GENUONE Sciences  Inc.,ACIDO IBANDRONICO,ESPECIALIDAD FARMACEUTICA,ACT
49058.0,IBANDROPOROSIS®,150 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,1.0,EE07348,SHERFARMA S.A.C.,"LABORATORIO KOLMAR KOREA CO., LTD",ACIDO IBANDRONICO,ESPECIALIDAD FARMACEUTICA,ACT
51976.0,IBANTI 40,40 mg,Comprimido Recubierto,Caja Envase Blíster Comprimido Recubierto,30.0,EE07499,MEGA LABS LATAM S.A.,MEGA LABS S.A.,LURASIDONA,ESPECIALIDAD FARMACEUTICA,ACT
51978.0,IBANTI 80,80 mg,Comprimido Recubierto,Caja Envase Blíster Comprimido Recubierto,30.0,EE07500,MEGA LABS LATAM S.A.,MEGA LABS S.A.,CLORHIDRATO DE LURASIDONA,ESPECIALIDAD FARMACEUTICA,ACT
62297.0,IBANVIVA®,150 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,1.0,EE11337,CAFERMA S.A.C.,MACLEODS PHARMACEUTICALS LIMITED,ACIDO IBANDRONICO,ESPECIALIDAD FARMACEUTICA,ACT
54681.0,IBERCIEN150,150 mg,Tableta,Caja Envase Blíster Tabletas,100.0,EN08884,DROGUERIA CIENPHARMA S.A.C.,VITA PHARMA SOCIEDAD ANONIMA CERRADA - VITA PHARMA S.A.C.,IRBESARTAN,ESPECIALIDAD FARMACEUTICA,ACT
60295.0,IBERHEALTH-HG,150 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,100.0,EE12172,AXIERTA S.A.C.,TRIDENT LIFELINE LTD.,IRBESARTAN,ESPECIALIDAD FARMACEUTICA,ACT
58276.0,IBERHEALTH-HG,150 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,100.0,EE12172,HEALTH GROUP PERU S.A.C.,TRIDENT LIFELINE LTD.,IRBESARTAN,ESPECIALIDAD FARMACEUTICA,ACT
57164.0,IBERLIP 150,150 mg,Tableta,Caja Envase Blíster Tableta,30.0,EE11443,DROGUERIA LIPHARMA S.A.C.,GLOBELA PHARMA PVT. LTD.,IRBESARTAN,ESPECIALIDAD FARMACEUTICA,ACT
52699.0,IBERLIP 300,300 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,30.0,EE09918,DROGUERIA LIPHARMA S.A.C.,SAGA LABORATORIES,IRBESARTAN,ESPECIALIDAD FARMACEUTICA,ACT
53619.0,IBERLIP 300,300 mg,Tableta,Caja Envase Blíster Tabletas,30.0,EE10436,DROGUERIA LIPHARMA S.A.C.,GLOBELA PHARMA PVT. LTD.,IRBESARTAN,ESPECIALIDAD FARMACEUTICA,ACT
52474.0,IBONIX,150 mg,Tableta,Caja Envase Blíster Tableta,1.0,EN01338,LABORATORIOS PORTUGAL S.R.L.,LABORATORIOS PORTUGAL S.R.L.,IBANDRONATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
39034.0,IBONIX,150 mg,Tableta,Caja Envase Blister Tabletas,1.0,EN01338,LABORATORIOS NATURALES Y GENERICOS S.A.C.- NATURGEN S.A.C.,LABORATORIOS NATURALES Y GENERICOS S.A.C.,IBANDRONATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
42652.0,IBP,10 mg,Comprimido Gastrorresistente,Caja Envase Blíster Comprimidos,28.0,EE04363,HERSIL S.A.C. LABORATORIOS INDUSTRIALES FARMACEUTICOS,"LABORATORIOS LICONSA, S.A.",RABEPRAZOL SODICO,ESPECIALIDAD FARMACEUTICA,ACT
42688.0,IBP,20 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos,28.0,EE04360,HERSIL S.A.C. LABORATORIOS INDUSTRIALES FARMACEUTICOS,"LABORATORIOS LICONSA, S.A.",RABEPRAZOL SODICO,ESPECIALIDAD FARMACEUTICA,ACT
42628.0,IBP,20 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos,14.0,EE04360,HERSIL S.A.C. LABORATORIOS INDUSTRIALES FARMACEUTICOS,"LABORATORIOS LICONSA, S.A.",RABEPRAZOL SODICO,ESPECIALIDAD FARMACEUTICA,ACT
54296.0,IBRANCE®,75 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,21.0,EE09966,PFIZER S.A.,PFIZER MANUFACTURING DEUTSCHLAND GMBH - ALEMANIA,PALBOCICLIB,ESPECIALIDAD FARMACEUTICA,ACT
54297.0,IBRANCE®,100 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,21.0,EE09967,PFIZER S.A.,PFIZER MANUFACTURING DEUTSCHLAND GMBH - ALEMANIA,PALBOCICLIB,ESPECIALIDAD FARMACEUTICA,ACT
54298.0,IBRANCE®,125 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,21.0,EE09903,PFIZER S.A.,PFIZER MANUFACTURING DEUTSCHLAND GMBH - ALEMANIA,PALBOCICLIB,ESPECIALIDAD FARMACEUTICA,ACT
59743.0,IBREMOX CL,500 mg + 125 mg,COMPRIMIDO RECUBIERTO CON PELICULA,Caja Envase Blíster Comprimido Recubierto con Película,20.0,EE12739,INFERMED S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,AMOXICILINA TRIHIDRATO + CLAVULANATO POTASICO,ESPECIALIDAD FARMACEUTICA,ACT
47670.0,IBROFEN BABY,40 mg/ mL,Suspensión Oral,Caja Frasco Gotero x 30 mL,1.0,EN06853,LABORATORIOS INDUQUIMICA S.A.,LABORATORIOS INDUQUIMICA S.A.,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
61651.0,IBUCAD-400,400 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,100.0,EE14332,DROGUERIA CADILLO S.A.C.,CUBIT LIFESCIENCES LLP,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
59223.0,IBUCALM 200,200 mg,Cápsula Blanda,Caja Envase Blíster Cápsula Blanda,100.0,EE12248,DIPHASAC S.A.C.,XL LABORATORIES PVT. LTD. - INDIA,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
59222.0,IBUCALM DUO,500 mg + 200 mg,Cápsula Blanda,Caja Envase Blíster Cápsula Blanda,100.0,EE12303,DIPHASAC S.A.C.,XL LABORATORIES PVT. LTD. - INDIA,IBUPROFENO + PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
59221.0,IBUCALM FORTE,400 mg,Cápsula Blanda,Caja Envase Blíster Cápsula Blanda,100.0,EE12549,DIPHASAC S.A.C.,XL LABORATORIES PVT. LTD. - INDIA,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
59756.0,IBUCORDRALAN FORTE,500 mg + 150 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,100.0,EN08642,ANSOLAT S.A.C.,LABORATORIOS PORTUGAL S.R.L.,IBUPROFENO + PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
59757.0,IBUCORDRALAN FORTE,500 mg + 150 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,50.0,EN08642,ANSOLAT S.A.C.,LABORATORIOS PORTUGAL S.R.L.,IBUPROFENO + PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
43442.0,IBUFENOL 400,400 mg,Comprimido Recubierto,Caja Envase Blister Comprimidos,100.0,EE02311,QUIMFA PERU S.A.C.,QUIMFA S.A,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
38446.0,IBUFENOL 600,600 mg,Comprimido Recubierto,Caja Envase Blister Comprimidos,100.0,EE02274,QUIMFA PERU S.A.C.,QUIMFA S.A,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
46764.0,IBUFILM,800 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,100.0,EN04130,DROGUERIA G & R S.R.LTDA.,VITA PHARMA SOCIEDAD ANONIMA CERRADA - VITA PHARMA S.A.C.,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
59283.0,IBUFILM,800 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,100.0,EN04130,E & G FARMA S.A.C.,VITA PHARMA SOCIEDAD ANONIMA CERRADA - VITA PHARMA S.A.C.,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
50418.0,IBUMEJORAL,400 mg,Cápsula Blanda,Caja Envase Blister Capsulas Blanda,100.0,EN07987,MEDIFARMA S.A.,MEDIFARMA S.A.,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
57518.0,IBUMEJORAL MUJER,200 mg,Cápsula Blanda,Caja Envase Blíster Capsulas Blanda,100.0,EN08461,MEDIFARMA S.A.,MEDIFARMA S.A.,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
54672.0,IBUPAIN,400 mg,Cápsula Blanda,Caja Envase Blíster Cápsula Blanda,100.0,EE10306,DROGUERIA PERU S.A.C. - DROPESAC,"PHIL INTER PHARMA CO., LTD.",IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
57102.0,IBUPIBAL,400 mg,Cápsula Blanda,Caja Envase Blíster Cápsulas Blandas,100.0,EN09394,JOBAL PHARMA E.I.R.L.,LABORATORIOS PORTUGAL S.R.L.,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
43673.0,IBUPIROL,100 mg/ 5 mL,Suspensión Oral,Caja Envase Blister Monodosis x 5 mL,60.0,EN04036,DROGUERIA LABORATORIO FARVET S.A.C.,LABORATORIO BELOFARM SOCIEDAD ANONIMA CERRADA,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
41888.0,IBUPIROL,100 mg/ 5 mL,Suspensión Oral,Frasco x 60 mL,1.0,EN04036,DROGUERIA LABORATORIO FARVET S.A.C.,LABORATORIO BELOFARM SOCIEDAD ANONIMA CERRADA,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
58730.0,IBUPIROL EXTRA FORTE,400 mg/ 10 mL,Suspensión Oral,Caja Envase Blíster Monodosis x 10 mL,30.0,EN09672,DROGUERIA LABORATORIO FARVET S.A.C.,LABORATORIO BELOFARM SOCIEDAD ANONIMA CERRADA,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
58957.0,IBUPIROL FORTE,200 mg/ 5 mL,Suspensión Oral,Caja Envase Blíster Monodosis x 5 mL,60.0,EN09704,DROGUERIA LABORATORIO FARVET S.A.C.,LABORATORIO BELOFARM SOCIEDAD ANONIMA CERRADA,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
58953.0,IBUPIROL FORTE,200 mg/ 5 mL,Suspensión Oral,Caja Frasco x 60 mL + Accesorio,1.0,EN09704,DROGUERIA LABORATORIO FARVET S.A.C.,LABORATORIO BELOFARM SOCIEDAD ANONIMA CERRADA,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
46332.0,IBUPLEX,100 mg/ 5 mL,Suspensión Oral,Frasco x 60 mL,1.0,EN01374,DROGUERIA INRETAIL PHARMA S.A.,LABORATORIOS PORTUGAL S.R.L.,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
51799.0,IBUPROBRAND,400 mg,Tableta Recubierta,Caja Envase Blister Tableta Recubierta,100.0,EN07372,BRAND AND MARKETING CONSULTORES S.A.C.,LABORATORIOS PORTUGAL S.R.L.,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
57401.0,IBUPROBRAND,400 mg,Cápsula Blanda,Caja Envase Blíster Cápsula Blanda,60.0,EE12209,BRAND AND MARKETING CONSULTORES S.A.C.,OLIVE HEALTHCARE,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
57400.0,IBUPROBRAND 200,200 mg,Cápsula Blanda,Caja Envase Blíster Cápsula Blanda,60.0,EE11868,BRAND AND MARKETING CONSULTORES S.A.C.,OLIVE HEALTHCARE,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
51215.0,IBUPROCOM,100 mg/ 5 mL,Suspensión Oral,Frasco x 60 mL,1.0,EN06414,INVERSIONES FARMACOM S.A.,LABORATORIOS PORTUGAL S.R.L.,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
50879.0,IBUPROFENO,800 mg,Tableta Recubierta,Caja Envase Blister Tableta Recubierta,50.0,EE08489,SANOFI - AVENTIS DEL PERU S.A.,FAREVA VILLA RICA S.A.S.,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
51952.0,IBUPROFENO,100 mg/ 5 mL,Suspensión Oral,Caja Frasco x 60 mL,1.0,EN04224,MEDIFARMA S.A.,MEDIFARMA S.A.,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
